"auth.name","2014","2015","2016","2017","2018"
"Peterborough",41.9693530079455,42.7793621985999,42.1179624664879,55.8503836317136,60.9622744669218
"West Dorset",NA,49.8549195462938,51.8007662835249,48.9401676074781,60.8925210827747
"Bolton",82.8497409326425,78.7224048849225,71.0779595765159,73.6311870346036,60.2146099876187
"Nuneaton & Bedworth",NA,51.7042939353696,50.0230946882217,50.7841328413284,59.784138901924
"Adur",86.385737439222,90.6103286384976,72.9411764705882,72.107765451664,59.5988538681948
"Preston",52.6636225266362,53.9350180505415,49.2516037063436,44.2648190916089,59.4777562862669
"East Riding of Yorkshire",69.374791039786,63.7519379844961,66.1578266494179,66.5022200296004,59.1397849462366
"Stockport",64.5246478873239,67.5106772422209,71.8337545633249,67.9980979553019,59.0035910526544
"Wirral",50.9457236842105,50.9113504556752,53.7688442211055,55.0579768092763,59
"Mendip",59.0050835148874,56.5942772390605,52.6085493099966,58.7337104492118,58.9778504739303
"Lewes",61.4961496149615,55.7671957671958,56.029106029106,57.8252032520325,58.8465298142718
"Rugby",79.3497363796134,70.1127819548872,55.7377049180328,51.965811965812,58.6387434554974
"Swale",61.1328976034858,56.2086092715232,52.3550724637681,55.9856630824373,58.5256887565153
"Mid Devon",45.2802359882006,49.6513249651325,45.2399012777656,51.4892480299185,58.1578947368421
"Sheffield",68.2233753397578,58.0591219517411,52.7389432186572,57.8111640405521,57.754197761194
"Northampton",63.062015503876,73.5985533453888,69.3294834777029,70.4894706886739,57.7258138468592
"Test Valley",48.1306572215663,50.5106048703849,50.0940910801656,52.7703477264043,57.5990299110752
"Harborough",67.5539568345324,61.3438735177866,59.1639871382637,54.9497847919656,57.3867367038739
"Solihull",57.4723464344552,54.8371531966224,44.9732880038854,45.9435924810467,57.3733590913955
"Stafford",65.700267618198,64.6863117870722,64.8897795591182,67.7842003853565,57.2983870967742
"Horsham",53.7512100677638,57.4527641707488,55.3752535496957,57.3200488003253,57.088122605364
"Barrow-in-Furness",54.8743718592965,49.1525423728814,52.361673414305,52.058432934927,56.4171122994652
"Stockton-on-Tees",66.3430420711974,81.4009661835749,84.6242774566474,62.6702997275204,56.3802083333333
"Darlington",47.1853010164191,47.7374643293926,54.397885994715,55.1169030279801,56.2960092987214
"Arun",83.0711610486891,85.4004252303331,79.7973400886637,58.0882352941177,55.9139784946236
"Chesterfield",54.5014880952381,55.7009345794393,57.957244655582,61.9469026548673,55.8532563891179
"South Lakeland",51.5961857379768,59.6189305470191,45.1725474990306,54.2155425219941,55.6914578812389
"Coventry",43.5788479697828,42.3234690887782,57.6612903225806,51.998755638513,55.5392156862745
"Cheshire East",59.2488451496284,60.2687140115163,67.5047258979206,70.2934208128303,55.469146238377
"Stratford-on-Avon",65.7046979865772,56.184668989547,52.3279769262464,54.0996168582375,55.4660126138753
"Hertsmere",77.9649595687331,71.3490099009901,68.6285714285714,65.978835978836,55.3992968357609
"Worthing",53.9927404718693,60.678391959799,54.6135646687697,59.5475460122699,55.2254456483747
"South Tyneside",86.7521367521367,74.9619482496195,54.8197203826343,42.7315357561547,55.1982851018221
"Thanet",85.8626919602529,80.9128630705394,74.389367816092,79.2099792099792,55.0645072742245
"Leicester City",48.1810490693739,57.6633385881941,58.4701303096971,59.744077468442,54.9971198156682
"North Somerset",55.3463855421687,45.8049113233288,74.9319596693204,63.9358350042968,54.974358974359
"Watford",71.3445130920859,66.3356504468719,66.6754201680672,85.1598993891484,54.6125461254613
"South Kesteven",53.6945812807882,52.4806201550388,47.3527218493661,52.3880597014925,54.3461237274863
"Spelthorne",75.8293838862559,62.2083333333333,79.731027857829,80.1359121798223,54.2928393302458
"Basingstoke & Deane",51.4525993883792,54.1036717062635,53.9208364451083,52.0855240098142,54.1737073335586
"New Forest",56.9176882661996,57.3107500864155,63.5282457879088,63.130659767141,54.1291905151267
"Amber Valley",57.2262773722628,56.9014084507042,57.1026722925457,56.8820224719101,53.8759689922481
"North East Lincolnshire",73.343449671219,58.0436941410129,54.5632973503435,49.8784637822071,53.7934186471664
"Portsmouth",59.0294351630867,57.6614352461962,47.8395061728395,49.5246326707001,53.7902991577113
"Tonbridge & Malling",60.8634608634609,58.6994727592267,55.8002481389578,48.2800241400121,53.3652492255703
"St Edmundsbury",47.864927639807,48.976019604411,47.4864249430723,46.709853392431,53.2036409066571
"Brentwood",55.5555555555556,53.1954887218045,50.4618937644342,51.1904761904762,53.1120763648659
"East Dorset",61.4121510673235,57.3070607553366,62.7868852459016,54.8672566371681,52.924791086351
"King's Lynn & West Norfolk",49.4809688581315,52.3052776142829,48.5095812633073,48.8956012837455,52.8658406129325
"Hambleton",50.7133592736706,52.2550544323484,43.9499304589708,52.7318932655654,52.7614571092832
"Newark & Sherwood",46.8729427254773,46.128170894526,51.4619883040936,54.7112462006079,52.5036818851252
"Newcastle-under-Lyme",40.7692307692308,45.0796626054358,44.8082319925164,47.1241170534813,52.3760330578512
"Mid Sussex",47.9268292682927,47.8312773577398,51.588785046729,55.0293685756241,52.2775052557814
"Huntingdonshire",55.2287581699346,52.5218841183827,50.4329896907217,44.3286573146293,52.1538461538462
"Bromsgrove",49.1512345679012,63.9183673469388,52.0572450805009,46.3317384370016,52.0096463022508
"Bury",51.0603588907015,50.8203281312525,48.2170542635659,51.1941448382126,51.517571884984
"Allerdale",60.6647305582446,53.6687631027254,55.7132188200149,67.7461139896373,51.3711151736746
"Warwickshire",82.078313253012,53.0860995850622,49.1543065313557,50.9299363057325,51.0658682634731
"Runnymede",54.4857768052516,57.4095682613769,60.6896551724138,56.578947368421,51.0516252390057
"South Hams",49.5873225486959,43.015873015873,42.6608369768894,50.9066930431916,50.6798516687268
"Sefton",63.7300613496933,59.2437949431686,50.5821985395698,49.4590732802613,50.5035971223022
"Maidstone",54.0589844937671,56.9651741293532,44.5820433436532,48.4567901234568,50.2488800398208
"Mole Valley",42.1915002560164,52.6968716289105,47.9506390480388,43.4747145187602,50.1184433164129
"Chiltern",50.1088139281828,45.1068057625435,41.3437959784208,45.7611241217799,50.0460405156538
"Medway",50.7035259063069,47.9590122627247,52.2616997965253,42.6793056190041,49.8751040799334
"Newcastle upon Tyne",52.3935789021069,51.844981782047,55.9431067044382,51.0235678651299,49.6680022896394
"Derby City",53.3569739952719,42.3765996343693,41.8744625967326,37.8417384925729,49.6156009750609
"Stevenage",38.7946777980694,41.8844022169438,43.3296332374329,47.2769654587836,49.3228219122701
"Rutland",52.6205450733753,53.0651340996169,51.4177693761815,47.1986417657046,49.2091388400703
"Torridge",49.0689013035382,50.6065857885615,44.9367088607595,44.5660672400313,49.0392006149116
"Central Bedfordshire",NA,0,0,63.4420697412823,49.0247759620453
"Canterbury",52.9533300923675,48.12764955252,49.0246406570842,50.1314820658462,48.8746604578968
"Swindon",51.4351145038168,51.2794268167861,51.4940239043825,47.2080354102826,48.6567164179104
"Barnsley",59.6648713345302,56.9620253164557,52.8692879914984,53.3673469387755,48.6396181384248
"Harrogate",42.6119603110754,40.953642384106,40.7389162561576,46.4098073555166,48.5859872611465
"Epping Forest",64.1235240690282,55.1157580283794,58.8983050847458,57.2780203784571,48.2336956521739
"Wychavon",30.6208053691275,39.9175541051185,30.3457536085935,42.8054000658545,48.0436177036562
"Bristol",55.1529969622879,53.2442284325638,44.6038568773234,48.235101862948,47.7832334751968
"Malvern Hills",87.6106194690265,88.9887640449438,42.7722772277228,40.4255319148936,46.9473684210526
"Woking",40.8343558282209,41.2046461501617,41.8212478920742,44.7374817695673,46.8846980186202
"South Somerset",60.3075644222776,51.7675741568468,42.5511661113755,46.3789682539683,46.8436873747495
"Cherwell",45.4981992797119,42.710027100271,34.0439781225583,45.6674473067916,46.7741935483871
"Wolverhampton",53.0672145582624,52.3532388663968,53.9993470453803,43.0265210608424,46.7218543046358
"Poole",49.4214876033058,51.570824912732,49.6440354228165,42.5456163773921,45.9991318188395
"West Lancashire",43.2766615146831,38.8321167883212,55.6221889055472,52.4390243902439,45.9970887918486
"Shropshire",34.671079851055,47.3996175908222,47.8013349038084,45.2802501562395,45.8752552073361
"Wiltshire",49.8630136986301,51.3392857142857,53.8950097213221,42.3046566692976,45.3100351899041
"Leeds",43.4363237139272,40.7483479192713,38.0721551176097,37.439667334967,45.0914014895058
"Mid Suffolk",35.0974930362117,31.3343328335832,30.2898550724638,16.2587412587413,45.0166112956811
"Worcester",36.283185840708,44.3881631564916,34.6143437077131,37.4966992342223,44.8627450980392
"Lincoln",40.1923507045404,43.3219906422799,43.3198380566802,47.125621007807,44.8461538461538
"Eden",64.873417721519,54.4871794871795,52.0618556701031,59.1044776119403,44.3452380952381
"Suffolk Coastal",43.2208784213876,46.6793168880455,43.3030646992054,44.9697636063771,44.0594059405941
"Tunbridge Wells",48.9835002946376,44.1918087742312,52.6867627785059,44.5399464562491,44.0281030444965
"Reading",59.5368285622387,55.4060471742916,70.6230904545875,45.6124516478646,44.0218712029162
"Manchester",50.7344703099714,42.4023248304811,46.4154856550294,44.6728088825892,43.9408009286129
"Guildford",42.7873287372371,39.6060906984442,38.6251115980846,40.9109197714654,43.8512248718157
"Cheltenham",45.3129125957222,38.4715362620224,46.3927610662754,43.2542535346274,43.7566025776463
"Blackpool",45.7337883959044,38.4086444007859,42.8548770816812,42.2339108910891,43.6439416493004
"Gravesham",49.8316498316498,45.6033676333021,43.0004777830865,45.2796420581655,43.5239697224558
"Sevenoaks",40.0063351282863,39.2933947772657,48.4292379471229,45.9886668654936,43.45137717819
"Fylde",49.9173553719008,47.0229007633588,47.5574712643678,50.0747384155456,43.046357615894
"Wokingham",52.4295140971806,40.8898305084746,40.5509908168197,59.581805174026,42.9864253393665
"East Lindsey",38.4615384615385,43.007662835249,39.7225725094578,40.5336721728081,42.8571428571429
"Bournemouth",56.3847614791643,53.0766899060321,45.5366007762433,43.6432199476682,42.8114086146682
"Gosport",47.7763659466328,45.8429561200924,45.2330508474576,41.9354838709677,42.6966292134831
"Birmingham",49.4211514392991,46.4104383905661,45.0066709492514,43.3284346019358,42.5077229063518
"Epsom & Ewell",44.1607821835959,40.5579399141631,34.7087950954963,41.4860681114551,42.4905838041431
"Melton",55.7404326123128,49.238578680203,40.7514450867052,42.5113464447806,42.3019431988042
"Cambridge",42.4992361747632,41.7020455422617,40.2849990371654,42.6104972375691,42.1466973886329
"Calderdale",67.6727272727273,57.8498293515358,47.3376423514928,41.728677733257,41.976679622432
"Purbeck",61.9808306709265,63.1410256410256,43.5820895522388,44.8598130841121,41.907514450867
"Kingston upon Hull",33.9230291744258,31.9057273188039,46.3959710418634,38.1687810259239,41.5002698327037
"Gloucestershire",38.594730238394,44.0422661870504,43.3407079646018,47.1622523926107,41.3907897170335
"Cornwall",41.5282168561243,37.6912819861578,38.871807742988,38.6166057704422,41.3630880579011
"West Berkshire",48.6137975499678,52.7859237536657,45.29302572262,43.7147255002565,41.3089874318236
"Uttlesford",38.5350318471338,40.7488986784141,39.3810032017076,41.8558736426456,41.0065237651445
"Windsor & Maidenhead",54.4328358208955,44.6951052775499,44.414535666218,40.3774981495189,40.8248117766041
"Harlow",40.754039497307,36.1408882082695,38.61852433281,41.9354838709677,40.8163265306122
"Braintree",50.5285412262156,43.1001890359168,42.8828828828829,38.1818181818182,40.7692307692308
"Weymouth & Portland",52.0700100976102,42.5992779783394,42.6014701182486,50.1720599112129,40.638730482412
"Boston",28.6692759295499,33.9920948616601,18.8679245283019,34.826883910387,40.1185770750988
"Sedgemoor",40.0367309458219,42.0222634508349,38.1711409395973,38.8483373884834,39.8467432950192
"Lancaster",38.610182088443,39.269578313253,39.5357017235315,43.4316353887399,39.6407953816549
"Eastbourne",46.3796477495108,49.8148148148148,41.5959252971138,39.8576512455516,39.6351575456053
"North Devon",42.6559356136821,40.9032258064516,36.3098758131283,37.2891387984611,39.5839524517088
"Cotswold",37.713588283157,37.1824480369515,42.5229741019215,33.7436332767402,39.5243952439524
"Middlesborough",70.5944798301486,70.7661290322581,38.3264462809917,42.374616171955,38.9770723104056
"West Somerset",51.6393442622951,37.0300751879699,35.2941176470588,44.1896024464832,38.8973966309342
"High Peak",36.9795918367347,41.869918699187,39.5629238884702,40.9899458623357,38.8660640920296
"Rushcliffe",42.5,39.8945518453427,52.6223776223776,43.4146341463415,38.6682242990654
"South Bucks",46.4676616915423,38.7192118226601,36.5765765765766,33.0795262267343,38.4294068504595
"Bath & North East Somerset",35.5065391372243,39.3762279991646,40.3982093277796,35.9506705693426,38.091379393104
"Lichfield",45.78125,42.4325811777655,41.7615042058387,33.8319401671799,37.9937860630271
"Richmondshire",43.5967302452316,39.3939393939394,34.9333333333333,33.3333333333333,37.8923766816144
"Nottingham",32.5008900869742,35.0859550830819,32.3369042273398,29.302461328923,37.7617463812245
"Rother",44.0521872601688,38.3771929824561,39.5053475935829,42.069434989789,37.363304981774
"Rochford",50.2027575020276,32.3111443530292,34.3651295009476,37.1983914209115,37.1018113678951
"Southend-on-Sea",53.1535388127854,44.4943226828624,39.5188538991756,36.9579457618237,36.8317319536832
"Winchester",31.3791989664083,37.8548895899054,38.2673117629271,35.9156935346055,36.7984780540834
"Chelmsford",48.3021747424647,38.8866203892745,39.5064868990079,40.7562671271642,36.6692112617742
"Ryedale",33.9622641509434,30.0121506682868,30.0228310502283,22.6347305389222,36.4210526315789
"Tameside",54.1666666666667,NA,67.4456343059862,28.3874045801527,36.3932898415657
"Teignbridge",35.733070348455,35.5512696882031,33.6413514293965,35.7183580387685,35.8331060812653
"Taunton Deane",35.8717434869739,28.8509162951956,29.8336798336798,36.9101354123923,35.7205050065303
"Derbyshire Dales",26.3746505125815,27.1036727103673,22.4534026874729,28.81064834693,35.3188239786178
"Eastleigh",47.2473604826546,49.2404594294183,43.2556362246847,54.0496540496541,35.1648351648352
"East Hampshire",35.9638554216867,31.1625403659849,41.041041041041,37.9503263982787,35.0980392156863
"Chichester",39.169741697417,32.9403361790638,32.6407613005551,32.7446076899031,34.8121811717422
"North Norfolk",34.6543372963452,33.5097001763668,32.8101071975498,34.3488194973343,33.8697878566203
"Trafford",71.9148936170213,68.5682940208448,52.5929549902153,38.7191755612808,33.5979790689282
"East Devon",34.2775302355188,31.2304809494066,30.6289881494986,33.8731418198067,33.5574229691877
"Waveney",53.1034482758621,50.9070294784581,43.4643510054845,43.4162062615101,33.3188720173536
"Waverley",32.4036870716143,33.8176704944926,35.1401869158879,30.1087801087801,33.1498807558246
"Elmbridge",68.6073059360731,65.10801203172,55.8608949416342,42.9301137682842,32.6896423799732
"Craven",25.5181347150259,32.0610687022901,28.4713375796178,28.2741738066095,32.6614629939724
"York",29.6544741172004,30.6160316674913,29.5174909529554,32.1246105919003,32.4147594581971
"Havant",67.1034482758621,57.7639751552795,66.2508900349947,37.9635403293842,31.6300459887583
"Castle Point",57.6030927835051,54.246885617214,41.7547568710359,33.1910352187833,31.1601150527325
"Tewkesbury",41.029207232267,42.8148148148148,40.8647140864714,41.5204678362573,30.7262569832402
"Exeter",34.8735560412114,30.8928571428571,32.4018237976173,31.2491541480579,30.5698860227954
"Torbay",45.2931596091205,45.5200501253133,38.8001205908954,40.625488663018,30.4748313440581
"Christchurch",28.7958115183246,26.7399267399267,27.5658807212205,30.7588985896575,30.4261645193261
"Brighton & Hove",31.3091860422271,29.9766298092016,30.0708752266359,28.0712530712531,29.0626960102539
"Scarborough",50.0983975260051,23.7244897959184,27.9126213592233,25.3881105641802,26.9060773480663
"Isle of Wight",36.3754213119004,26.8791627021884,27.5216475544114,30.3735024665257,26.4123102866779
"Tamworth",39.4568690095847,37.1090448013525,28.4210526315789,25.9405940594059,26.3821532492725
"Nottinghamshire",31.3485113835377,59.6715328467153,54.640522875817,18.4257602862254,24.3542435424354
"Maldon",47.1358428805237,33.9595375722543,31.7591499409681,24.4243421052632,23.785594639866
"North Tyneside",20.9941520467836,20.1175406871609,20.3246294989414,30.8959421454399,23.6808236808237
"Milton Keynes",24.1315656989428,22.1747938069744,19.6958777745748,19.5384286630102,16.7974126066612
"Southampton",32.9522253981217,35.7092778686609,41.5858053784308,29.4044536509581,13.6199682585486
"Herefordshire",36.7618586640852,16.0175155565799,31.377605845691,13.4812988080559,12.808526551982
"Plymouth",4.35643564356436,3.17757009345794,1.43884892086331,2.82805429864253,3.6022005219929
"Reigate and Banstead",40.0461183704842,63.0372492836676,30.3204047217538,31.0437912417516,-8.94754885155982
"Selby",44.0922190201729,44.8863636363636,37.3563218390805,47.8827361563518,-37.9310344827586
"Bolsover",NA,NA,NA,NA,NA
