"auth.name","2013","2014","2015","2016","2017","change","change.4","prop.income"
"East Hertfordshire",3219,3446,3571,3699,3499,-5.40686672073534,2.10705291183797,72.7442827442827
"Leicester City",2415,2278,3292,3455,3455,0,9.36610093819632,59.744077468442
"Durham",3784,3387,3315,3461,3377,-2.42704420687663,-2.80476296759502,86.7900282703675
"Reading",3579,3702,3400.9584748339,7628,3363.42543,-55.906850681699,-1.54108938672957,45.6124516478646
"Coventry",2735,2769,2889,3003,3343,11.3220113220113,5.14648560193185,51.998755638513
"Bedford",3607,3193,3163,3280,3325,1.3719512195122,-2.01459842689125,67.0498084291188
"Windsor & Maidenhead",3862,3647,3269,3630,3273,-9.83471074380165,-4.0525506613116,40.3774981495189
"Wiltshire",3094,3822,3910,4158,3216,-22.6551226551227,0.971528976389169,42.3046566692976
"Tunbridge Wells",3031,3325,3032,3618,3161,-12.6312880044223,1.05542662447189,44.5399464562491
"Cambridgeshire",2817,4199,3228,2579,3121,21.0158976347421,2.59512629257159,54.40125501133
"Chelmsford",2616,3798,2857,3106,3096.49,-0.306181584030924,4.30568644156228,40.7562671271642
"Kirklees",3775,3502,3370,2948,3091,4.85074626865671,-4.87481546507471,61.0628210193599
"West Sussex",3961,3637,3685,2926,3067,4.81886534518114,-6.19473095603024,83.5012251565478
"Wycombe",1938,2116,2196,2138,3005,40.5519176800748,11.5893315131947,93.90625
"Lewisham",2284,3956,3881,2486,2973,19.5897023330652,6.81314495374861,33.1105913798864
"South Lakeland",2294,2489,2910,2330,2958,26.9527896995708,6.56171196316817,54.2155425219941
"Hampshire",0,2183,2747,2882,2952,2.42886884108258,NA,96.8821791926485
"Poole",2860,2691,2807,2859,2868,0.314795383001055,0.0698568361707341,42.5456163773921
"Stockport",2182,2199,2213,2558,2860,11.8060985144644,6.99853259937249,67.9980979553019
"Southampton",2793,2421,3056,3000,2839,-5.36666666666666,0.409224810550612,29.4044536509581
"Southend-on-Sea",3515,3725,3370,2924,2821,-3.52257181942545,-5.3502569723125,36.9579457618237
"Horsham",1878,2221,2463,2457,2819,14.7334147334147,10.6878296590261,57.3200488003253
"Bradford",3554,3473,3007,2762,2795,1.19478638667631,-5.82923527201014,52.8155706727135
"Swindon",3499,3369,3507,3102,2773,-10.6060606060606,-5.64791932504597,47.2080354102826
"Milton Keynes",3201,2876,3065,2733,2743,0.365898280278088,-3.78671712824945,19.5384286630102
"St Edmundsbury",1693,2679,2798,2711,2740,1.06971597196606,12.7907283605273,46.709853392431
"Blackpool",2379,2546,2346,2702,2730,1.03626943005182,3.50040548809314,42.2339108910891
"East Riding of Yorkshire",2434,2075,2056,2557,2696,5.43605788032851,2.58877133921267,66.5022200296004
"North Hertfordshire",2083,1059,2017,2174,2648,21.803127874885,6.18353455547316,74.9716874292186
"Torbay",2701,2781,2906,2574,2598,0.932400932400924,-0.967295224572029,40.625488663018
"King's Lynn & West Norfolk",2329,2431,2666,2734,2590,-5.26700804681785,2.69104394981294,48.8956012837455
"York",2392,2343,2475,2447,2578,5.3534940743768,1.88973540312467,32.1246105919003
"Ipswich",2190,2263,2344,2578,2577,-0.0387897595034872,4.15199087143694,66.6063582321013
"Bexley",2990,2935,2904,2868,2533,-11.6806136680614,-4.06192493827059,45.1998572448251
"Winchester",2371,1943,2400,2531,2522,-0.355590675622281,1.55548441439308,35.9156935346055
"Northampton",1913,1627,2035,2161,2477,14.6228597871356,6.67257017666196,70.4894706886739
"Sefton",2579,2597,2554,2563,2423,-5.4623488099883,-1.54777897870914,49.4590732802613
"Watford",2457,2425,2672,2539,2370,-6.65616384403307,-0.897229119897081,85.1598993891484
"Dudley",2303,1601,2358,2209,2326,5.29651425984608,0.24874468897782,106.795224977043
"Shropshire",2223,1676,2479,2435,2317.7254856,-4.81620182340853,1.04867737054646,45.2802501562395
"Exeter",3059,2234,2076,2203,2309,4.81162051747617,-6.7902991834936,31.2491541480579
"Thanet",1917,1901,1950,2071,2286,10.3814582327378,4.49933537276117,79.2099792099792
"St Albans",1753,2003,2079,2373,2275,-4.12979351032449,6.73328377807649,56.4796425024826
"Luton",1711,1763,1923,2805,2233,-20.3921568627451,6.88325675661705,62.671905697446
"North Somerset",1199,1470,1343,2436.40292,2232,-8.38953681766232,16.806968228659,63.9358350042968
"Stevenage",1470,1487,1587,1912.7,2231,16.6413969780938,10.9929920520487,47.2769654587836
"Sunderland",2176,2331,2140,2195,2216,0.956719817767663,0.456424455048166,76.8110918544194
"Great Yarmouth",1875,2125,2028,2056,2187,6.3715953307393,3.92304845413265,76.7368421052632
"Slough",2184,2245,2319.57247,2286.16752,2171.83941,-5.00086319133779,-0.139492493862792,130.481274976102
"Wakefield",2261,2452,2585,2217.828526736,2166,-2.33690414345406,-1.06738866132309,68.9369828134946
"Lancashire",2154,1725,1813,1802,2124,17.8690344062153,-0.350022870602951,68.1861958266453
"Gloucestershire",1287,1538,1959,1959,2119,8.16743236345074,13.2760515483655,47.1622523926107
"Chichester",1833,2123,2047.68,2058,2095,1.79786200194363,3.39639347533351,32.7446076899031
"Allerdale",2220,1880,1280,1492,2092,40.2144772117963,-1.47369941346902,67.7461139896373
"Crawley",1443,1345,534,1799,2083,15.7865480822679,9.61140251081956,99.6174079387853
"Derby City",2250,2257,2318,2435,2063.51,-15.2562628336756,-2.13981894351519,37.8417384925729
"Warwick",4474,3262,2101,1647,2062,25.197328476017,-17.6055099281324,66.3662697135501
"Somerset",1812,1897,1858,1904,2052,7.77310924369748,3.15844589566867,99.7569275644142
"Solihull",2329,2442,2273,1852,2012,8.63930885529159,-3.59165624732867,45.9435924810467
"Warwickshire",3029,2725,2047,1889,1999,5.82318687136049,-9.86813029792407,50.9299363057325
"Leicestershire",1340,1846,1640,1348,1998,48.2195845697329,10.5026444730198,101.31845841785
"Lincoln",1642,1797,2037,1819,1992,9.51072017592082,4.94917895359555,47.125621007807
"Wigan",1899,1643,1804,1927,1961,1.76440062272962,0.806412010970559,85.7455181460429
"New Forest",1520,1625,1658,1923,1952,1.5080603224129,6.45328221618808,63.130659767141
"Oldham",475,494,535,2043,1949,-4.60107684777287,42.3244641501129,97.9889391654097
"West Dorset",1869,0,1890,2028,1947.942,-3.94763313609468,1.03961438055971,48.9401676074781
"Maidstone",1865,1778,2061,1584,1884,18.9393939393939,0.253724413424194,48.4567901234568
"Mendip",1472,1625,1616.39454,1563,1875.89431,20.0188298144594,6.24907040877762,58.7337104492118
"Harrogate",1756,1589,1546,1654,1855,12.1523579201935,1.38059846367167,46.4098073555166
"Aylesbury Vale",1945,2225,2068,2028,1854,-8.57988165680473,-1.19076633779136,57.2045664918235
"Elmbridge",1689,2404,2381,2297,1849,-19.5037004788855,2.28850127467579,42.9301137682842
"Northumberland",2275,2173,2046,1873,1845,-1.494927923118,-5.10272485830704,121.943159286186
"Cheltenham",1821,1716,1480,1897,1805,-4.84976278334211,-0.22038701443442,43.2542535346274
"Taunton Deane",1191,1432,1165,1435,1799,25.3658536585366,10.8612702572588,36.9101354123923
"Northamptonshire",1812,1613,1607.26101,2044.05539303281,1777.04701098908,-13.0626783869866,-0.48577138442415,58.88161070209
"Stafford",1603,1473,1361,1619,1759,8.64731315626929,2.34887639894199,67.7842003853565
"Sandwell",1972,1685,1797,1733,1754,1.21177149451816,-2.88626227835063,77.0989010989011
"Peterborough",1585,1479,1650,1571,1747,11.2030553787396,2.46272684860009,55.8503836317136
"Epsom & Ewell",1643,1626,1512,1472,1742,18.3423913043478,1.47350154058903,41.4860681114551
"Fareham",1697,1435,1484.005,1580,1716,8.60759493670886,0.278738124673783,68.2306163021869
"Ashford",1278,1289,1364,1104,1715.3899,55.3795199275362,7.63611120602929,66.9501068466223
"West Berkshire",1396,1508,1800,1708,1704,-0.23419203747072,5.11048573225521,43.7147255002565
"Bolton",1804,1599,1676,1477,1681,13.8117806364252,-1.74994660747391,73.6311870346036
"Blackburn with Darwen",926,1052,747,1388,1663,19.8126801152738,15.763144640139,67.8221859706362
"Dacorum",1530,1438,1519,1692,1625,-3.95981087470449,1.51739936260864,71.3345039508341
"Salford",1696,1369,1422,1527,1610,5.4354944335298,-1.29253306697685,72.8177295341474
"Gateshead",1610,1825,1627,1595,1602,0.43887147335424,-0.124455748271202,75.3527751646284
"Tonbridge & Malling",1734,1734,1670,1799,1600,-11.0617009449694,-1.99060183553068,48.2800241400121
"Weymouth & Portland",1519,1547,1298,1333,1562.228,17.196399099775,0.703986009332258,50.1720599112129
"Swale",1361,1403,1358,1445,1562,8.09688581314877,3.50366450511079,55.9856630824373
"Worthing",563,1190,1449,1385,1553,12.129963898917,28.8741355613637,59.5475460122699
"Waverley",1476,1371,1443,1692,1550,-8.39243498817966,1.23048910057229,30.1087801087801
"South Hams",1629,1502,1355,1366,1544,13.0307467057101,-1.33081228611548,50.9066930431916
"Sevenoaks",1191,1263,1279,1557,1542,-0.963391136801533,6.67021073134728,45.9886668654936
"Chesterfield",1630,1465,1490,1464,1540,5.19125683060109,-1.40990635889175,61.9469026548673
"Spelthorne",1587,1600,1493,1660,1533,-7.65060240963855,-0.861736621952791,80.1359121798223
"Derbyshire",1369,1330,1222,1342,1524,13.5618479880775,2.71772208455332,114.5003756574
"Rushmoor",1894,1937,1370,1472,1523,3.46467391304348,-5.30436030587275,63.6173767752715
"Mid Sussex",1156,1179,1202,1380,1499,8.62318840579709,6.71143243953578,55.0293685756241
"Welwyn Hatfield",1568,1342,1330,1445.18377707792,1489.46163,3.06382161385757,-1.27643826837711,84.1380614225705
"Basingstoke & Deane",1345,1346,1503,1444,1486,2.90858725761774,2.52366698070847,52.0855240098142
"Gloucester",2072,1804,1407,1443,1468,1.73250173250172,-8.25464697374022,60.3122432210353
"Calderdale",1913,1861,1695,1538,1458,-5.20156046814044,-6.56477441064111,41.728677733257
"Darlington",1141,1207,1171,1441,1438,-0.208188757807079,5.95423261524588,55.1169030279801
"Worcester",512,1271,1665,1279,1420,11.0242376856919,29.0489858274477,37.4966992342223
"Stratford-on-Avon",2614,1958,1290,1270,1412,11.1811023622047,-14.2701076541212,54.0996168582375
"Kingston upon Hull",1181,1093,1259,1474,1384,-6.10583446404343,4.04507991891083,38.1687810259239
"Mansfield",1277,1334,1789,1416,1383,-2.33050847457628,2.01354054308813,82.5178997613365
"Test Valley",1293,1223,1286,1331,1381,3.75657400450788,1.65969172960039,52.7703477264043
"Wolverhampton",3557,1808,2069,1654,1379,-16.6263603385731,-21.0921700017623,43.0265210608424
"Wirral",1276,1239,1229,1284,1377,7.24299065420561,1.92267572765523,55.0579768092763
"Dover",1186,1206,1217,1275,1371,7.52941176470587,3.69031443200964,55.2822580645161
"Scarborough",2912,3564,1209,1495,1341,-10.3010033444816,-17.6223588786906,25.3881105641802
"Bury",1491,1252,1270,1244,1329,6.83279742765272,-2.83455715409769,51.1941448382126
"Eastleigh",1186,1253,1329,1132,1328,17.3144876325088,2.86753819243457,54.0496540496541
"Wychavon",705,730,1162,904,1300,43.8053097345133,16.5302179768239,42.8054000658545
"Lancaster",1049,1039,1043,1124,1296,15.3024911032029,5.42834239283045,43.4316353887399
"Isle of Wight",1454,1403,1130,1176,1293,9.94897959183673,-2.89121293988583,30.3735024665257
"East Lindsey",1285,1170,1347,1260,1276,1.26984126984127,-0.175559050113028,40.5336721728081
"North Devon",1377,1272,1268,1228,1260,2.60586319218241,-2.19542928339601,37.2891387984611
"Teignbridge",1346,1087,1106,1165,1253,7.55364806866953,-1.77399007321308,35.7183580387685
"Hertsmere",1146,1157,1153,1201,1247,3.83014154870939,2.13402772910518,65.978835978836
"Hartlepool",1116,955,1079,1264,1235,-2.29430379746836,2.56535575595509,87.4026893135173
"Shepway",1057,1223,1256,1219,1206,-1.06644790812142,3.35180840461886,63.5405690200211
"St Helens",1372,1433,1231,1215,1194,-1.72839506172839,-3.41436178869438,73.7492279184682
"Wokingham",726,874,772,839,1146.9497496,36.7043801668653,12.1119593172763,59.581805174026
"East Devon",1408,1077,1000,1008,1140.66838,13.1615456349206,-5.12775294319741,33.8731418198067
"Cumbria",437,711,1128,1002,1132,12.9740518962076,26.8648316438113,115.864892528147
"Lincolnshire",758,781,713,751,1130,50.4660452729694,10.4974636724736,122.162162162162
"Central Bedfordshire",0,0,0,0,1128,NA,NA,63.4420697412823
"Carlisle",1754,1665,1124,1166,1109,-4.8885077186964,-10.8286196871292,66.9281834640917
"Huntingdonshire",985,1183,1260,1223,1106,-9.56663941128373,2.9389476488358,44.3286573146293
"Nuneaton & Bedworth",1085,0,1168,1083,1101,1.66204986149584,0.366642263070971,50.7841328413284
"South Gloucestershire",963,970,952,947,1097,15.8394931362196,3.31064788445716,153.426573426573
"Mole Valley",968,824,977,1088,1066,-2.02205882352942,2.44021041392963,43.4747145187602
"Trafford",1467,1183,1250,1075,1052,-2.13953488372093,-7.97699595351743,38.7191755612808
"Rochdale",1260,953,977,960,1050,9.375,-4.45572077956332,98.406747891284
"Barnsley",961,997,990,995,1046,5.12562814070353,2.1414630313817,53.3673469387755
"Reigate and Banstead",1394,1042,2200,899,1035,15.1279199110122,-7.17405183236654,31.0437912417516
"North East Lincolnshire",1478,1450,1169,1112,1026,-7.73381294964028,-8.72155526195102,49.8784637822071
"Hastings",1389,1661,931,998,1018,2.00400801603206,-7.4745122712284,61.0677864427115
"Gravesham",985,1036,975,900,1012,12.4444444444444,0.678345628738186,45.2796420581655
"Walsall",1640,1566,1104,891,991,11.2233445566779,-11.8327182156494,62.5631313131313
"Chiltern",814,921,908,843,977,15.8956109134045,4.66887099688333,45.7611241217799
"East Staffordshire",844,761,833,791,962,21.6182048040455,3.32565245890399,72.2222222222222
"Waveney",970,924,898,951,943,-0.841219768664558,-0.703260191787458,43.4162062615101
"Wyre Forest",1022,961,939,981,938,-4.38328236493373,-2.12134662629554,62.9952988582942
"South Somerset",1469,1451,1274,894,935,4.58612975391499,-10.6802592692489,46.3789682539683
"Christchurch",825,770,730,795,916,15.2201257861635,2.65033742219192,30.7588985896575
"Brentwood",698,890,849,874,903,3.31807780320365,6.64931784045379,51.1904761904762
"North Norfolk",721,787,760,857,902,5.25087514585765,5.75911749773119,34.3488194973343
"Warrington",980,1006,885,843.32,900.56867,6.7884871697576,-2.0909831542406,68.3473549199892
"North West Leicestershire",676,663,668,782,893,14.1943734015345,7.20775229390231,130.555555555556
"East Hampshire",556,597,579,820,889.52767,8.47898414634145,12.4659788764097,37.9503263982787
"Dorset",765,727,756.372,988,883,-10.6275303643725,3.65131520253243,58.5155732273029
"Arun",1199,1109,1205,1260,869,-31.031746031746,-7.73220366205354,58.0882352941176
"Sutton",918,878,876,800,854,6.74999999999999,-1.7904327505664,36.464560204953
"Rotherham",857,802,822,783,819,4.59770114942528,-1.12744206229817,60.8017817371938
"Suffolk Coastal",698,679,738,763,818,7.20838794233289,4.04577998494784,44.9697636063771
"Dartford",837,771,829,823,799,-2.91616038882138,-1.15485784503282,83.4900731452456
"Cotswold",908,927,966,1018,795,-21.9056974459725,-3.26796595885337,33.7436332767402
"Epping Forest",614,706,738,834,787,-5.63549160671462,6.40244075335348,57.2780203784571
"Cherwell",754,758,788,610,780,27.8688524590164,0.851140570209497,45.6674473067916
"Lichfield",784,879,771,844,769,-8.88625592417061,-0.481786936611273,33.8319401671799
"North Tyneside",383,359,445,576,769,33.5069444444444,19.0369776109313,30.8959421454399
"West Devon",605,567,592,579,767,32.4697754749568,6.11089980989798,72.1542803386642
"Harborough",789,939,776,736,766,4.07608695652173,-0.736875439333962,54.9497847919656
"Hart",725,851,734,723,766,5.94744121715077,1.38476311312354,71.7228464419476
"North Lincolnshire",904,777,774,764,729.28814,-4.54343717277487,-5.22742512760476,92.9424370586397
"South Tyneside",1008,1015,985,745,729,-2.1476510067114,-7.78177705731035,42.7315357561547
"Newark & Sherwood",707,712,691,704,720,2.27272727272727,0.456552693335865,54.7112462006079
"South Kesteven",635,654,677,635,702,10.5511811023622,2.53941766836141,52.3880597014925
"Broxbourne",777,775,616,635,696,9.60629921259843,-2.71473747058202,59.8452278589854
"South Oxfordshire",446,557,552,675,696,3.11111111111111,11.7682871008974,70.0201207243461
"Basildon",518,540,414,477,695,45.7023060796646,7.62514788401123,86.875
"Thurrock",924,1260,605,720,689,-4.30555555555556,-7.07409215104637,68.3531746031746
"Surrey Heath",430,777,0,752,681,-9.44148936170212,12.1810922204645,97.2857142857143
"Bassetlaw",681,700,740,750,675,-10,-0.220995825777159,64.2857142857143
"Derbyshire Dales",583,566,583,518,671,29.5366795366795,3.57703896436719,28.81064834693
"Herefordshire",1611,1519,695,1460,656,-55.0684931506849,-20.1174215212704,13.4812988080559
"Tendring",611,636,590,667,626,-6.14692653673163,0.6081772315641,80.3594351732991
"Knowsley",444,435,519,621,623,0.322061191626403,8.83692652825192,77.2952853598015
"Havant",1057,973,930,1137.36768,621,-45.4002420747528,-12.4504026177071,37.9635403293841
"Rother",463,574,525,591,618,4.56852791878173,7.48599250848119,42.069434989789
"Charnwood",477,567,608,577,608,5.37261698440207,6.25424752990751,64.818763326226
"Hounslow",4619,5209,4633.66666666667,1132,603,-46.7314487632509,-39.8906076783022,4.69406819243344
"Burnley",654,591,632,614,600,-2.28013029315962,-2.13140007023951,69.6864111498258
"Tameside",1416,1131,0,1336.91228,595,-55.4944622095924,-19.4874785081455,28.3874045801527
"Bromsgrove",659,637,783,582,581,-0.171821305841917,-3.10024489712238,46.3317384370016
"Kettering",488,481,533,535,579,8.22429906542057,4.36735697657151,69.1756272401434
"Preston",989,692,747,691,575,-16.7872648335745,-12.679163330679,44.2648190916089
"Torridge",732,527,584,568,570,0.35211267605635,-6.06207914104762,44.5660672400313
"Lewes",599,559,527,539,569,5.56586270871986,-1.27631423641051,57.8252032520325
"Forest Heath",430,426,487,492,564,14.6341463414634,7.01697285449694,83.9285714285714
"Wealden",463,585,620,570,562,-1.40350877192984,4.96362745343035,270.192307692308
"Rochford",595,619,432,544,555,2.02205882352942,-1.72478460746199,37.1983914209115
"Stroud",559,609,407,610,546,-10.4918032786885,-0.586535559637369,49.3670886075949
"High Peak",448,453,515,525,530,0.952380952380949,4.2916320874206,40.9899458623357
"Telford and Wrekin",292,504,545,611,518,-15.2209492635025,15.4082158390796,77.0833333333333
"Runnymede",508,498,492,528,516,-2.27272727272727,0.391396912518038,56.5789473684211
"Hinckley & Bosworth",401,508,549,487,484,-0.616016427104725,4.81543649509022,84.4677137870855
"Sedgemoor",447,436,453,455,479,5.27472527472528,1.74357594841248,38.8483373884834
"Cannock Chase",1048,1045,507,461,478,3.68763557483732,-17.819902252137,64.8575305291723
"Newcastle-under-Lyme",525,530,481,479,467,-2.50521920668059,-2.88431130912724,47.1241170534813
"Craven",309,394,462,447,462,3.35570469798658,10.5785457304382,28.2741738066095
"Stockton-on-Tees",683,615,674,732,460,-37.1584699453552,-9.40916097101297,62.6702997275204
"Adur",545,533,772,372,455,22.3118279569892,-4.41192325294829,72.107765451664
"Ribble Valley",240,233,240,433,454,4.8498845265589,17.2765422289776,76.3025210084034
"Chorley",357,391,380,403.45808,447.02335,10.7979669164142,5.78290713898566,77.4737175043328
"Staffordshire Moorlands",545,560,519,399,439,10.0250626566416,-5.26357228478509,65.9159159159159
"East Cambridgeshire",281,272,300,169,426,152.07100591716,10.9623944555783,184.415584415584
"Uttlesford",369,363,370,369,424,14.9051490514905,3.53444805576095,41.8558736426456
"Braintree",419,478,456,476,420,-11.7647058823529,0.0596125451013174,38.1818181818182
"Gedling",489,465,417,464,417,-10.1293103448276,-3.9036706526751,126.363636363636
"Hambleton",412,391,336,316,415,31.3291139240506,0.181543863727618,52.7318932655654
"Middlesborough",399,665,702,371,414,11.5902964959569,0.926883124959765,42.374616171955
"Amber Valley",395,392,404,406,405,-0.246305418719217,0.626989959623736,56.8820224719101
"Gosport",311,376,397,427,403,-5.62060889929742,6.69305833685796,41.9354838709677
"Barrow-in-Furness",460,546,377,388,392,1.03092783505154,-3.92020697596701,52.058432934927
"Wyre",678,586,523,436,392,-10.0917431192661,-12.800480205967,67.3539518900344
"South Bucks",429,467,393,406,391,-3.69458128078819,-2.29205791740887,33.0795262267344
"Mid Devon",470,307,356,362.021,385.5,6.48553536949514,-4.83404040619661,51.4892480299185
"East Dorset",369,374,349,383,372,-2.87206266318537,0.202635284180963,54.8672566371681
"West Oxfordshire",432,512,473,560,372,-33.5714285714286,-3.66928178725454,124
"Rushcliffe",272,221,227,301,356,18.2724252491694,6.9597239722579,43.4146341463415
"Babergh",330,283,269,316,353,11.7088607594937,1.69865081116447,232.236842105263
"West Lancashire",303,280,266,371,344,-7.27762803234502,3.22358863300496,52.4390243902439
"Boston",332,293,344,190,342,80,0.744653057071054,34.826883910387
"Fylde",265,302,308,331,335,1.2084592145015,6.03512026038187,50.0747384155456
"Three Rivers",459,441,464,457,332,-27.3522975929978,-7.77867673277949,97.3607038123167
"North Dorset",247,239,244,242,330.034,36.3776859504132,7.51410214359931,50.7491650315843
"Fenland",298,276,313,298,327,9.73154362416106,2.3488275852906,10900
"Wellingborough",316,343,347,330,316,-4.24242424242425,0,NA
"Broxtowe",278,270,314,340,315,-7.35294117647058,3.17309041692657,91.0404624277457
"Erewash",355,368,327,315,313,-0.634920634920633,-3.09883551105588,63.2323232323232
"Castle Point",329,447,479,395,311,-21.2658227848101,-1.39677427456535,33.1910352187833
"Rugby",1346,903,373,306,304,-0.653594771241828,-31.0622458424967,51.965811965812
"Maldon",299,288,235,269,297,10.4089219330855,-0.167645182910092,24.4243421052632
"West Somerset",236,252,197,222,289,30.1801801801802,5.19532990285276,44.1896024464832
"Tewkesbury",331,295,289,293,284,-3.0716723549488,-3.75623886560408,41.5204678362573
"Melton",267,335,291,282,281,-0.354609929078009,1.28584709615247,42.5113464447806
"Rutland",282,251,277,272,278,2.20588235294117,-0.356511912985225,47.1986417657046
"South Norfolk",299,325,302,344,278,-19.1860465116279,-1.80408938484853,83.987915407855
